,pc1,pc2,Categorias
0,-2.264702808807588,0.48002659652098867,1
1,-2.080961151965767,-0.6741335566053526,1
2,-2.3642290538902997,-0.34190802388467634,1
3,-2.2993842170427072,-0.5973945076746756,1
4,-2.389842166313844,0.6468353829020264,1
5,-2.0756309481765114,1.4891775233211655,1
6,-2.4440288351341515,0.04764419763001364,1
7,-2.2328471588720142,0.22314807268959122,1
8,-2.3346404779076204,-1.115327675461666,1
9,-2.1843281749339414,-0.4690135614023757,1
10,-2.1663101007013217,1.0436906530538592,1
11,-2.3261308664426976,0.13307833523923113,1
12,-2.2184508988224083,-0.7286761653165705,1
13,-2.633100695765227,-0.9615067291701627,1
14,-2.1987406032666894,1.8600571132939296,1
15,-2.2622145316010203,2.6862844851105905,1
16,-2.2075876958245915,1.4836093631555713,1
17,-2.190349509192298,0.48883831648632703,1
18,-1.8985719958028415,1.4050187944665482,1
19,-2.343369053074992,1.127849381908475,1
20,-1.9143229960825674,0.40885570775590574,1
21,-2.2070128431947977,0.9241214267468975,1
22,-2.774344702927331,0.4583436677529147,1
23,-1.8186695286958487,0.0855585262873658,1
24,-2.2271633057066373,0.13725445536342676,1
25,-1.9518463309003753,-0.6256185877766763,1
26,-2.0511513727294144,0.2421635526616665,1
27,-2.1685771746542155,0.5271495253082669,1
28,-2.139563451301331,0.3132178101399514,1
29,-2.26526149315424,-0.3377319037604807,1
30,-2.1401221356479834,-0.5045406901415184,1
31,-1.8315947706760278,0.4236950676037854,1
32,-2.614947935858934,1.7935758561044275,1
33,-2.446177391696514,2.150727877392922,1
34,-2.1099748753186516,-0.46020184143703735,1
35,-2.207808899078265,-0.20610739768843706,1
36,-2.045146206754201,0.6615581114631077,1
37,-2.5273319131704852,0.5922927741908088,1
38,-2.429632575084545,-0.9041800403761476,1
39,-2.1697107116306626,0.2688789614354703,1
40,-2.286475143345669,0.4417153876990495,1
41,-1.8581224563735705,-2.337415157553347,1
42,-2.553638395614355,-0.47910069012231415,1
43,-1.9644476837637397,0.47232666771926024,1
44,-2.137059005811622,1.1422292620394074,1
45,-2.0697442995918287,-0.7110527253858938,1
46,-2.3847331657782616,1.120429701984535,1
47,-2.394376314219632,-0.38624687258915735,1
48,-2.2294465479426737,0.9979597643079796,1
49,-2.2038334355191296,0.009216357521275947,1
50,1.1017811830529474,0.8629724182621586,0
51,0.7313374253960873,0.5946147256694242,0
52,1.2409793195158307,0.6162976544374982,0
53,0.40748305881738495,-1.7544039893234091,2
54,1.075474700609078,-0.2084210460509652,2
55,0.38868733653566495,-0.5932836359900748,2
56,0.7465297413291607,0.773019312098596,0
57,-0.4873227421256394,-1.852429086857573,2
58,0.9279016383549448,0.032226077891154004,2
59,0.01142618873698048,-1.0340182751294402,2
60,-0.11019628000062892,-2.6540728185365627,2
61,0.4406934489830784,-0.06329518843800146,2
62,0.5621083064431784,-1.7647243806169437,2
63,0.7195618886754964,-0.1862246058315056,2
64,-0.033354703178772135,-0.43900320998162445,2
65,0.8754071908577372,0.5090639567734084,0
